lat,lon,ttMoho,ttMohostd,dvMoho,dvMohostd,typeMoho,ttLAB,ttLABstd,ampLAB,ampLABstd,typeLAB
42.75,-118,9.51416,0.691172,0.0784502,0.0341609,Ps,10.5344,0.223594,0.0438726,0.00271316,Sp
43,-118,9.64413,0.569675,0.113801,0.0511239,Ps,10.2613,0.222554,0.0417028,0.00353631,Sp
43.25,-118,9.7302,0.432934,0.132499,0.0773647,Ps,10.0958,0.189757,0.0363497,0.0017596,Sp
43.5,-118,9.73666,0.373574,0.139927,0.0815669,Ps,10.2022,0.157321,0.0350927,0.00265662,Sp
43.75,-118,9.60742,0.427338,0.148416,0.0848932,Ps,9.99207,0.187156,0.0300715,0.00375642,Sp
44,-118,9.62608,0.368015,0.157717,0.0860344,Ps,10.3289,0.435685,0.0298991,0.00468846,Sp
44.25,-118,9.5611,0.551555,0.133736,0.0762978,Ps,11.2496,0.404278,0.0311638,0.00231384,Sp
44.5,-118,9.6984,0.49344,0.0887949,0.0566493,Ps,11.5035,0.155785,0.0304833,0.0024456,Sp
44.75,-118,9.78539,0.552076,0.0697242,0.0471491,Ps,11.1447,0.250165,0.0311452,0.00475925,Sp
45,-118,10.3841,0.55218,0.0896682,0.0548143,Ps,10.7888,0.124886,0.03535,0.00415385,Sp
33,-117.75,7.05308,0.425343,0.11268,0.0329752,Ps,12.3381,0.095212,0.0506198,0.00646469,Sp
33.25,-117.75,7.41978,0.313311,0.111548,0.0337659,Ps,12.3242,0.0956912,0.0404402,0.00774764,Sp
33.5,-117.75,7.89736,0.44686,0.109699,0.0419047,Ps,12.1365,0.192095,0.0297664,0.00395723,Sp
33.75,-117.75,8.26446,0.37894,0.133669,0.0501616,Ps,12.0318,0.223567,0.0323434,0.00368372,Sp
34,-117.75,9.0369,0.37771,0.163341,0.0500349,Ps,11.7369,0.189085,0.0410989,0.00336582,Sp
34.25,-117.75,9.48311,0.318219,0.187662,0.0456306,Ps,11.4831,0.18686,0.0412047,0.00229977,Sp
34.5,-117.75,9.39976,0.318742,0.181835,0.0655959,Ps,11.2737,0.155331,0.0364237,0.00185002,Sp
34.75,-117.75,8.90589,0.439064,0.143212,0.067347,Ps,11.146,0.221257,0.0354314,0.00119244,Sp
35,-117.75,8.83348,0.508747,0.136022,0.0669167,Ps,10.8725,0.0956006,0.0355322,0.00155907,Sp
35.25,-117.75,9.00081,0.436955,0.208202,0.0809996,Ps,11.0928,0.0959196,0.0348792,0.00346724,Sp
35.5,-117.75,9.05284,0.436941,0.274398,0.108183,Ps,11.0192,0.607893,0.0282056,0.00443579,Sp
35.75,-117.75,9.19422,0.380333,0.20528,0.0865474,Ps,11.7637,1.21469,0.0262336,0.00192248,Sp
36,-117.75,9.49845,0.325092,0.15819,0.0764688,Ps,12.6032,0.223523,0.0305512,0.00261991,Sp
36.25,-117.75,9.67826,0.39242,0.129101,0.065572,Ps,12.617,0.350393,0.0296005,0.00310239,Sp
36.5,-117.75,9.68034,0.3253,0.119727,0.0596586,Ps,9.08901,1.49844,0.028286,0.00474536,Sp
36.75,-117.75,10.3829,0.388699,0.138112,0.0561963,Ps,9.10484,0.316553,0.0330322,0.00382867,Sp
37,-117.75,10.6084,0.384406,0.157218,0.0596121,Ps,9.28487,0.221061,0.0298659,0.00335492,Sp
37.25,-117.75,10.739,0.383677,0.148997,0.0586902,Ps,9.91849,0.472152,0.0257547,0.00182278,Sp
37.5,-117.75,10.8954,0.382624,0.128125,0.0540719,Ps,10.4136,0.65887,0.025163,0.00234115,Sp
37.75,-117.75,10.754,0.378071,0.114904,0.0489658,Ps,11.7056,0,0.023534,0.0023969,Sp
38,-117.75,10.585,0.376114,0.118645,0.0459698,Ps,11.9919,0.62425,0.0230661,0.00169859,Sp
38.25,-117.75,10.5772,0.377066,0.12661,0.0429463,Ps,11.7057,0.592826,0.0250727,0.00176061,Sp
38.5,-117.75,10.5721,0.501968,0.122158,0.0418859,Ps,12.1166,0.343356,0.02922,0.0044765,Sp
38.75,-117.75,10.4397,0.438412,0.102656,0.0407691,Ps,12.3687,0.407981,0.0343648,0.00298703,Sp
39,-117.75,10.3062,0.556953,0.0983212,0.0395291,Ps,12.0885,0.945228,0.0312231,0.00554734,Sp
39.25,-117.75,10.0978,0.689352,0.0843321,0.0366249,Ps,10.4684,0.728216,0.0243302,0.00834628,Sp
39.5,-117.75,9.66743,0.757086,0.0707449,0.0352665,Ps,10.5408,0.412652,0.0380894,0.010837,Sp
39.75,-117.75,9.51977,0.690452,0.0734599,0.0354377,Ps,10.6223,0.286833,0.0424743,0.00535838,Sp
40,-117.75,9.71809,0.673507,0.0708513,0.0302675,Ps,10.6225,1.43707,0.0319037,0.00504209,Sp
40.25,-117.75,9.72993,0.662282,0.0601024,0.027306,Ps,8.0745,1.72827,0.0335345,0.00406624,Sp
40.5,-117.75,9.96998,0.481252,0.0636031,0.0279468,Ps,7.877,2.14515,0.0350029,0.00537141,Sp
40.75,-117.75,10.1878,0.543417,0.0615935,0.0270412,Ps,12.5925,0.510197,0.0244684,0.00137299,Sp
41,-117.75,10.189,0.667726,0.0621779,0.0273587,Ps,12.263,0.445543,0.0288222,0.00244031,Sp
41.25,-117.75,9.87001,0.747094,0.0745859,0.0310792,Ps,11.2992,1.39815,0.0379679,0.00963861,Sp
41.5,-117.75,9.70869,0.886592,0.0711152,0.0307575,Ps,11.2676,1.11028,0.0555884,0.00568397,Sp
41.75,-117.75,10.1572,1.00197,0.0973534,0.0316168,Ps,9.53461,0.413034,0.0577616,0.00416555,Sp
42,-117.75,10.4937,0.997717,0.123829,0.0327022,Ps,9.911,0.509076,0.0565404,0.00437459,Sp
42.25,-117.75,10.1265,0.876399,0.0960622,0.0238244,Ps,10.8479,0.223451,0.048011,0.00466663,Sp
42.5,-117.75,9.95549,0.876447,0.0786949,0.0264213,Ps,10.8574,0.128096,0.040758,0.00310174,Sp
42.75,-117.75,10.2626,0.746667,0.0650504,0.0266851,Ps,10.7225,0.191648,0.0401915,0.00199926,Sp
43,-117.75,9.83174,0.624919,0.103632,0.0457115,Ps,10.6396,0.286073,0.040856,0.00191645,Sp
43.25,-117.75,10.0281,0.56336,0.115939,0.0604253,Ps,10.4694,0.316041,0.0378384,0.00211948,Sp
43.5,-117.75,9.89725,0.306431,0.121147,0.0650051,Ps,10.4302,0.188467,0.0354954,0.00443819,Sp
43.75,-117.75,9.71745,0.434988,0.137897,0.0710666,Ps,10.2737,0.217763,0.0247859,0.00405329,Sp
44,-117.75,9.63414,0.557661,0.161209,0.0666713,Ps,10.3027,0.248281,0.0227108,0.00333558,Sp
44.25,-117.75,9.66886,0.557413,0.116975,0.0617637,Ps,10.4705,0.465274,0.0264959,0.00282667,Sp
44.5,-117.75,9.67413,0.616891,0.0674975,0.0478838,Ps,11.3232,0.310569,0.0261258,0.00179551,Sp
44.75,-117.75,9.64812,0.678492,0.0506703,0.0380245,Ps,11.1824,0.15626,0.0276947,0.00251134,Sp
45,-117.75,10.3953,0.554197,0.0936327,0.0577948,Ps,10.8371,0.156218,0.0318197,0.00266046,Sp
33,-117.5,7.48539,0.496561,0.0584156,0.0249199,Ps,12.2627,0.0633121,0.0608778,0.00371812,Sp
33.25,-117.5,7.81274,0.447788,0.079462,0.0324266,Ps,12.2529,0.0953593,0.0504709,0.00850328,Sp
33.5,-117.5,8.15314,0.455275,0.0781666,0.0355802,Ps,12.0258,0.318727,0.033509,0.00666536,Sp
33.75,-117.5,8.48926,0.451432,0.105168,0.0441643,Ps,11.5903,0.253747,0.0343388,0.00468449,Sp
34,-117.5,9.17171,0.25132,0.169684,0.0490369,Ps,11.3936,0.156983,0.0432386,0.00402569,Sp
34.25,-117.5,9.50878,0.374505,0.196643,0.0505025,Ps,11.1962,0.0932503,0.044259,0.00295345,Sp
34.5,-117.5,9.65939,0.373707,0.203318,0.0777305,Ps,11.2248,0.0620332,0.0389238,0.00358657,Sp
34.75,-117.5,9.28558,0.444704,0.178555,0.0732216,Ps,11.2585,0.126064,0.0354548,0.00105108,Sp
35,-117.5,9.12821,0.446114,0.169699,0.0692714,Ps,11.2658,0.158822,0.0370809,0.00275498,Sp
35.25,-117.5,8.9942,0.435524,0.21208,0.0890905,Ps,11.4117,0.191257,0.0383663,0.00400276,Sp
35.5,-117.5,9.04536,0.309441,0.267883,0.11439,Ps,11.2607,0.54188,0.035555,0.00602462,Sp
35.75,-117.5,9.20955,0.323007,0.211419,0.0922863,Ps,11.1618,0.952918,0.0274876,0.00323595,Sp
36,-117.5,9.52427,0.315228,0.158977,0.0741043,Ps,12.4956,0.698079,0.0279086,0.00235911,Sp
36.25,-117.5,9.82098,0.389674,0.123691,0.057528,Ps,12.527,0.571063,0.0282333,0.00312765,Sp
36.5,-117.5,9.96142,0.32201,0.10873,0.0492964,Ps,10.3362,1.36483,0.0289351,0.00432389,Sp
36.75,-117.5,10.5431,0.327036,0.131391,0.051173,Ps,9.28044,0.473566,0.0296812,0.0032548,Sp
37,-117.5,10.6711,0.385953,0.146736,0.0564983,Ps,9.76734,0.440463,0.0282824,0.00240534,Sp
37.25,-117.5,10.6175,0.383947,0.144989,0.0579403,Ps,10.2577,0.564359,0.0273716,0.0059522,Sp
37.5,-117.5,10.7429,0.378423,0.126599,0.0551751,Ps,10.9397,0.53124,0.0299527,0.00785676,Sp
37.75,-117.5,10.5932,0.439569,0.104624,0.0520577,Ps,11.206,0.467964,0.0249763,0.00429606,Sp
38.25,-117.5,10.1523,0.435211,0.125791,0.0509647,Ps,11.6047,0.187271,0.0259947,0.00365964,Sp
38.5,-117.5,10.2806,0.434845,0.120586,0.0455506,Ps,11.5357,0.437463,0.0309564,0.00420861,Sp
38.75,-117.5,10.3414,0.502463,0.103663,0.0427467,Ps,11.5875,0.78516,0.034714,0.00401935,Sp
39,-117.5,10.3494,0.501409,0.0979956,0.0399839,Ps,10.9174,0.662275,0.0326198,0.00748251,Sp
39.25,-117.5,10.097,0.630196,0.0800404,0.0356385,Ps,10.6842,0.63271,0.0227402,0.00413159,Sp
39.5,-117.5,9.68442,0.757173,0.0628541,0.0347443,Ps,10.94,0.72917,0.0328916,0.010279,Sp
39.75,-117.5,9.65829,0.753722,0.0698873,0.0352091,Ps,11.3011,0.318119,0.047115,0.00589573,Sp
40,-117.5,9.73363,0.741182,0.0722647,0.0338937,Ps,11.3062,0.957287,0.0424266,0.00811065,Sp
40.25,-117.5,9.70857,0.737132,0.06991,0.0334412,Ps,11.384,1.85429,0.0352126,0.00429776,Sp
40.5,-117.5,9.85785,0.54253,0.066754,0.0308666,Ps,12.273,1.59881,0.033879,0.00532524,Sp
40.75,-117.5,10.1718,0.480897,0.0579255,0.0282303,Ps,12.7144,0.319204,0.0271365,0.00505669,Sp
41,-117.5,10.1814,0.667987,0.0611252,0.0292955,Ps,12.1249,1.33769,0.028526,0.00237395,Sp
41.25,-117.5,9.83229,0.81863,0.072116,0.0346617,Ps,10.1418,1.68654,0.031919,0.00841825,Sp
41.5,-117.5,9.47399,1.02191,0.0641888,0.0295,Ps,8.66975,0.891187,0.0452788,0.00688574,Sp
41.75,-117.5,10.0294,1.00658,0.0936439,0.0340592,Ps,9.60893,0.095293,0.0527543,0.00790383,Sp
42,-117.5,10.496,0.939914,0.121852,0.0346844,Ps,9.90527,0.508487,0.0528499,0.00587122,Sp
42.25,-117.5,10.2481,0.942747,0.0995966,0.0262993,Ps,10.8952,0.25487,0.0489838,0.0040674,Sp
42.5,-117.5,10.1965,0.939811,0.081798,0.0240688,Ps,10.9788,0.127843,0.0412516,0.00445652,Sp
42.75,-117.5,10.354,0.811999,0.0731292,0.0253048,Ps,11.1791,0.318821,0.0382549,0.00209232,Sp
43,-117.5,9.92794,0.749008,0.100209,0.0411082,Ps,11.5261,0.380805,0.0410117,0.00204267,Sp
43.25,-117.5,10.0216,0.747171,0.111639,0.0551797,Ps,10.9724,0.410327,0.0424329,0.00342349,Sp
43.5,-117.5,10.0229,0.562428,0.115436,0.0604564,Ps,10.686,0.156754,0.0403693,0.00772683,Sp
43.75,-117.5,9.6956,0.616564,0.129219,0.0665123,Ps,10.4573,0.0931234,0.0291266,0.00583557,Sp
44,-117.5,9.59747,0.614167,0.143554,0.0627569,Ps,10.3451,0.061902,0.0269899,0.0054654,Sp
44.25,-117.5,9.63431,0.680361,0.0975408,0.0560088,Ps,10.2537,0.247291,0.0285188,0.00532977,Sp
44.5,-117.5,9.6614,0.556792,0.0565336,0.04551,Ps,10.4898,0.433417,0.0306038,0.00537238,Sp
44.75,-117.5,9.77305,0.556975,0.0477751,0.0435252,Ps,10.8404,0.249317,0.0346253,0.00587313,Sp
45,-117.5,10.529,0.552287,0.0847467,0.0467585,Ps,10.7609,0.218473,0.0352745,0.00396298,Sp
32.75,-117.25,7.95462,0.427061,0.0780022,0.0381657,Ps,12.2501,0.0943937,0.0601717,0.00433856,Sp
33,-117.25,7.97095,0.433869,0.0766782,0.0382577,Ps,12.2394,0.0315361,0.0601025,0.00340532,Sp
33.25,-117.25,8.1832,0.507161,0.0967274,0.0401228,Ps,12.2072,0.0316176,0.05146,0.00605776,Sp
33.5,-117.25,8.28117,0.451516,0.074661,0.0397324,Ps,12.1005,0.34888,0.0364855,0.00635316,Sp
33.75,-117.25,8.59464,0.385732,0.0992471,0.0451852,Ps,11.3665,0.284447,0.036181,0.00411183,Sp
34,-117.25,9.30363,0.308536,0.182974,0.0521502,Ps,11.1656,0.0627584,0.0461923,0.00341089,Sp
34.25,-117.25,9.70001,0.248245,0.218337,0.0575932,Ps,11.1559,0.0311189,0.0470725,0.00281508,Sp
34.5,-117.25,9.72026,0.248509,0.211089,0.081627,Ps,11.1276,0.093092,0.0383205,0.00470109,Sp
34.75,-117.25,9.49231,0.317413,0.204351,0.0806827,Ps,11.2382,0.0946956,0.0353831,0.00283494,Sp
35,-117.25,9.33033,0.249396,0.200242,0.0763385,Ps,11.2832,0.095295,0.0411833,0.00492599,Sp
35.25,-117.25,8.93899,0.376084,0.203981,0.0937866,Ps,11.3651,0.158906,0.0471114,0.00398496,Sp
35.5,-117.25,8.98439,0.308378,0.236556,0.111064,Ps,11.1914,0.158218,0.0433163,0.0062098,Sp
35.75,-117.25,9.14085,0.309985,0.210663,0.103554,Ps,11.0465,0.188264,0.032262,0.00609463,Sp
36,-117.25,9.40239,0.381838,0.170857,0.0920053,Ps,11.5319,0.533134,0.029451,0.00451222,Sp
36.25,-117.25,9.8658,0.383523,0.127838,0.0707636,Ps,11.6455,0.502949,0.0317783,0.00513292,Sp
36.5,-117.25,10.1351,0.384468,0.0997731,0.0564737,Ps,10.5575,0.660945,0.0311479,0.00457811,Sp
36.75,-117.25,10.5162,0.383634,0.129562,0.0565484,Ps,10.1175,0.344907,0.0306326,0.00204649,Sp
37,-117.25,10.6587,0.385005,0.145623,0.0604802,Ps,10.0363,0.405877,0.031584,0.00513981,Sp
37.25,-117.25,10.5942,0.381501,0.141789,0.059799,Ps,10.9196,0.43562,0.0424653,0.00889849,Sp
37.5,-117.25,10.5828,0.375942,0.123899,0.0580031,Ps,11.0608,0.248954,0.0431163,0.00843714,Sp
37.75,-117.25,10.4518,0.430465,0.0941668,0.0547285,Ps,10.9865,0.312096,0.0316982,0.00889353,Sp
38,-117.25,10.1912,0.374818,0.130975,0.0583085,Ps,11.2339,0.218752,0.0235684,0.0029946,Sp
38.25,-117.25,10.0069,0.443131,0.129899,0.0571621,Ps,11.2708,0.125192,0.0317762,0.00626109,Sp
38.5,-117.25,10.2195,0.434582,0.137954,0.05026,Ps,11.1619,0.533098,0.0358324,0.00365552,Sp
38.75,-117.25,10.3367,0.445351,0.11536,0.0471261,Ps,10.2745,0.630598,0.03838,0.00441465,Sp
39,-117.25,10.2205,0.564166,0.120793,0.0455474,Ps,10.5365,0.378904,0.0384354,0.00489023,Sp
39.25,-117.25,10.1061,0.629379,0.110925,0.0416411,Ps,10.7701,0.126527,0.0368315,0.00667155,Sp
39.5,-117.25,9.69998,0.757905,0.0685564,0.0416174,Ps,11.2291,0.348403,0.0379474,0.00751233,Sp
39.75,-117.25,9.66073,0.81274,0.0794939,0.0414684,Ps,11.5925,0.349771,0.0498575,0.00602833,Sp
40,-117.25,9.74109,0.809579,0.0784894,0.0393374,Ps,12.0515,0.287115,0.0471084,0.00374223,Sp
40.25,-117.25,9.60734,0.929498,0.0733087,0.0398738,Ps,12.0244,0.480222,0.0449659,0.00480816,Sp
40.5,-117.25,9.94214,0.731045,0.0722,0.034186,Ps,12.0779,0.705822,0.0405756,0.00482359,Sp
40.75,-117.25,10.0745,0.725874,0.0604903,0.028942,Ps,12.6403,0.256137,0.038628,0.00572557,Sp
41,-117.25,10.131,0.72865,0.0619035,0.0284632,Ps,12.1866,0.733977,0.0328058,0.00442327,Sp
41.25,-117.25,9.82117,0.879056,0.0735134,0.0319563,Ps,10.1412,1.33691,0.0338438,0.00422923,Sp
41.5,-117.25,9.58484,0.959416,0.0693519,0.0320857,Ps,9.57045,0.730584,0.0383455,0.00434528,Sp
41.75,-117.25,10.1295,0.941787,0.0953605,0.0294104,Ps,9.73124,0.411469,0.0389255,0.00581974,Sp
42,-117.25,10.5979,0.808059,0.117291,0.0295775,Ps,10.5065,0.537279,0.0436571,0.00538906,Sp
42.25,-117.25,10.7783,0.938819,0.109346,0.0270363,Ps,10.9978,0.158323,0.0448398,0.00270135,Sp
42.5,-117.25,10.926,0.934765,0.0917331,0.0215658,Ps,11.0707,0.15876,0.0404808,0.00416519,Sp
42.75,-117.25,11.0367,0.744052,0.0865569,0.023345,Ps,11.4003,0.284766,0.0356399,0.00162326,Sp
43,-117.25,10.5104,0.684759,0.09582,0.0243306,Ps,11.803,0.125946,0.0382549,0.00363736,Sp
43.25,-117.25,10.1284,0.6793,0.0971127,0.0415885,Ps,11.0779,0.532871,0.0451382,0.0071218,Sp
43.5,-117.25,10.1414,0.619238,0.0978332,0.0495215,Ps,10.6363,0.218185,0.0484561,0.00773875,Sp
43.75,-117.25,9.77106,0.615435,0.104948,0.0575529,Ps,10.5887,0.123707,0.0361999,0.00615605,Sp
44,-117.25,9.77343,0.735462,0.0961477,0.0575965,Ps,10.4692,0.154288,0.0360529,0.00478717,Sp
44.25,-117.25,9.73251,0.738139,0.0750649,0.0475362,Ps,10.214,0.092339,0.0399325,0.00507896,Sp
44.5,-117.25,9.55165,0.743821,0.0631557,0.0461163,Ps,10.2931,0.153703,0.0405925,0.00479196,Sp
44.75,-117.25,9.78564,0.741184,0.0589384,0.0436691,Ps,10.4883,0.123578,0.0436327,0.00389858,Sp
45,-117.25,10.5372,0.609269,0.0830689,0.0438382,Ps,10.4233,0.155149,0.0419368,0.00338143,Sp
32.75,-117,8.01303,0.432587,0.0849537,0.0376634,Ps,12.1053,0.0942979,0.0488838,0.00679059,Sp
33,-117,8.00522,0.369065,0.084537,0.0385915,Ps,12.1204,0.0630207,0.048918,0.00629519,Sp
33.25,-117,8.19022,0.444808,0.103253,0.0419079,Ps,12.2159,0.031621,0.0457813,0.00564152,Sp
33.5,-117,8.28794,0.386604,0.0928416,0.0438106,Ps,12.174,0.285576,0.0374732,0.00407557,Sp
33.75,-117,8.47666,0.384945,0.114181,0.0489874,Ps,11.4174,0.316472,0.0361064,0.00365061,Sp
34,-117,9.29418,0.308183,0.188069,0.0520169,Ps,11.15,0.0943904,0.0424176,0.00366195,Sp
34.25,-117,9.91291,0.246668,0.239391,0.0534397,Ps,11.1728,0.125088,0.0416006,0.00463628,Sp
34.5,-117,9.63548,0.248582,0.213078,0.0703227,Ps,11.4816,0.187263,0.0358619,0.00295642,Sp
34.75,-117,9.42917,0.248661,0.214229,0.0811729,Ps,11.3075,0.253397,0.0396235,0.00420164,Sp
35,-117,9.32845,0.248728,0.20997,0.0793805,Ps,11.1322,0.254602,0.0453264,0.00388861,Sp
35.25,-117,8.85849,0.305498,0.184392,0.0962141,Ps,10.8773,0.286122,0.0495753,0.00126233,Sp
35.5,-117,8.90725,0.307167,0.203617,0.107912,Ps,11.1398,0.221009,0.0473431,0.003816,Sp
35.75,-117,9.11664,0.377071,0.201938,0.102646,Ps,11.0488,0.0938587,0.038207,0.0040301,Sp
36,-117,9.44628,0.376996,0.17435,0.0971042,Ps,11.0411,0.219003,0.0383054,0.00434206,Sp
36.25,-117,9.98775,0.446959,0.118592,0.0689823,Ps,10.7907,0.408007,0.0400135,0.00324782,Sp
36.5,-117,10.1694,0.381913,0.0745529,0.0520068,Ps,10.5396,0.220191,0.0341574,0.00353659,Sp
36.75,-117,10.5561,0.44101,0.117967,0.0524811,Ps,10.6635,0.37575,0.0316952,0.00292492,Sp
37,-117,10.7901,0.449166,0.1403,0.0559783,Ps,10.8198,0.342293,0.0382178,0.00723132,Sp
37.25,-117,10.6281,0.378004,0.134826,0.0551375,Ps,11.2003,0.217093,0.0513795,0.00461021,Sp
37.5,-117,10.423,0.438993,0.119139,0.0573766,Ps,11.4094,0.18622,0.0516905,0.00435793,Sp
37.75,-117,10.2799,0.370886,0.106765,0.0589321,Ps,11.4895,0.593323,0.0393186,0.00907478,Sp
38,-117,10.0306,0.373783,0.140736,0.0638478,Ps,11.7524,1.31462,0.0331005,0.008824,Sp
38.25,-117,9.86658,0.375742,0.129809,0.0597771,Ps,11.2789,1.06617,0.0346263,0.00544923,Sp
38.5,-117,10.0822,0.434309,0.145345,0.0531503,Ps,10.8705,1.09978,0.0372968,0.00356557,Sp
38.75,-117,10.213,0.504526,0.133066,0.0489558,Ps,10.0563,1.48449,0.0400205,0.00513938,Sp
39,-117,10.2285,0.503653,0.13761,0.0468423,Ps,10.8113,1.10547,0.038266,0.00453367,Sp
39.25,-117,10.1111,0.628545,0.122334,0.0424903,Ps,10.7854,0.379808,0.0387968,0.00402795,Sp
39.5,-117,9.70264,0.69088,0.0764464,0.0448053,Ps,10.7375,0.634292,0.0382418,0.00382918,Sp
39.75,-117,9.81029,0.7524,0.0991301,0.0441728,Ps,11.9787,0.66768,0.0382418,0.00583734,Sp
40,-117,9.62918,0.807643,0.0837036,0.0425406,Ps,12.1909,0.510633,0.0422872,0.00582325,Sp
40.25,-117,9.62484,0.747357,0.0794235,0.0428958,Ps,11.2762,0.448906,0.045519,0.00537995,Sp
40.5,-117,9.8597,0.735972,0.079752,0.0378502,Ps,11.8513,0.514099,0.0427425,0.00437896,Sp
40.75,-117,9.94889,0.666467,0.0696738,0.0335098,Ps,12.2644,0.224644,0.042728,0.00281282,Sp
41,-117,10.0488,0.798053,0.0674213,0.0314649,Ps,12.1393,0.703373,0.0411452,0.00533276,Sp
41.25,-117,9.80701,0.752396,0.0802096,0.0341765,Ps,10.4057,0.764893,0.0390063,0.00403904,Sp
41.5,-117,9.66563,0.887908,0.083752,0.034749,Ps,10.4782,0.285816,0.0383414,0.00317481,Sp
41.75,-117,10.1144,0.941698,0.0984363,0.031156,Ps,10.7416,0.410634,0.0350692,0.00191575,Sp
42,-117,10.767,0.815785,0.111301,0.029124,Ps,10.9055,0.126146,0.0377631,0.00336396,Sp
42.25,-117,10.8966,0.814733,0.106782,0.027172,Ps,10.9445,0.0947256,0.0426552,0.00180811,Sp
42.5,-117,10.8968,0.806743,0.0948422,0.0240402,Ps,10.9249,0.252971,0.0428164,0.00329508,Sp
42.75,-117,11.2376,0.744961,0.0927101,0.0285572,Ps,11.3742,0.409619,0.0346783,0.00333687,Sp
43,-117,10.7563,0.687535,0.0907225,0.0254543,Ps,11.8523,0.313575,0.0336162,0.00425706,Sp
43.25,-117,10.266,0.621736,0.0915593,0.0386437,Ps,10.9525,0.561956,0.0458513,0.00932184,Sp
43.5,-117,10.1663,0.687175,0.0883762,0.0457521,Ps,10.5662,0.279545,0.0470601,0.00908539,Sp
43.75,-117,9.88606,0.73972,0.0890527,0.0500664,Ps,10.813,0.370471,0.0374144,0.00386307,Sp
44,-117,10.1271,0.859387,0.0579331,0.0265734,Ps,10.7261,0.24648,0.0407017,0.00375467,Sp
44.25,-117,9.98499,0.861638,0.0588677,0.0325456,Ps,10.2926,0.122866,0.0460261,0.00188366,Sp
44.5,-117,9.57732,0.74572,0.068994,0.0465071,Ps,10.2364,0.0919271,0.0460261,0.00166643,Sp
44.75,-117,9.82097,0.683241,0.068402,0.0456087,Ps,10.293,0.0922284,0.0455207,0.00165817,Sp
45,-117,10.5541,0.609171,0.0816416,0.0426031,Ps,10.2863,0.0926228,0.0422832,0.00240415,Sp
32.75,-116.75,8.072,0.303404,0.100316,0.0371034,Ps,11.8849,0.188454,0.0404932,0.00249068,Sp
33,-116.75,8.18966,0.368409,0.105544,0.0379357,Ps,11.9392,0.157557,0.0393982,0.00369597,Sp
33.25,-116.75,8.06436,0.312859,0.116833,0.0461437,Ps,12.1044,0.0633202,0.0397891,0.00493258,Sp
33.5,-116.75,8.20214,0.314194,0.136481,0.0560573,Ps,12.1872,0.190694,0.0354693,0.00414516,Sp
33.75,-116.75,8.53059,0.322515,0.156947,0.0644507,Ps,11.5395,0.285421,0.033542,0.00394455,Sp
34,-116.75,9.16051,0.250786,0.210969,0.0639558,Ps,11.2126,0.12625,0.0367504,0.0039861,Sp
34.25,-116.75,9.77756,0.247028,0.242261,0.0566394,Ps,11.307,0.125693,0.0381245,0.00247643,Sp
34.5,-116.75,9.53471,0.179793,0.226633,0.0788704,Ps,11.5797,0.125645,0.0390473,0.00356394,Sp
34.75,-116.75,9.3885,0.248622,0.225296,0.105777,Ps,11.6988,0.158928,0.0419241,0.00263681,Sp
35,-116.75,9.18038,0.304994,0.216511,0.100732,Ps,11.1578,0.478328,0.0453264,0.0032217,Sp
35.25,-116.75,8.8154,0.315756,0.178424,0.105044,Ps,10.7786,0.286258,0.0497059,0.0025234,Sp
35.5,-116.75,8.92675,0.318267,0.190069,0.110948,Ps,11.0978,0.315416,0.0484737,0.00364111,Sp
35.75,-116.75,9.0836,0.318958,0.193286,0.103555,Ps,11.1459,0.0625882,0.0398467,0.00359861,Sp
36,-116.75,9.2815,0.376058,0.172542,0.0828462,Ps,10.9121,0.219444,0.0391612,0.00250806,Sp
36.25,-116.75,9.85542,0.379599,0.125583,0.0718513,Ps,10.5552,0.220158,0.0393991,0.0033818,Sp
36.5,-116.75,10.1736,0.381417,0.0810747,0.0527759,Ps,10.629,0.283768,0.0323779,0.00427997,Sp
36.75,-116.75,10.666,0.376902,0.115808,0.0539904,Ps,11.108,0.281554,0.0302039,0.0040984,Sp
37,-116.75,10.9864,0.373674,0.134625,0.0544823,Ps,10.9378,0.185897,0.044199,0.00726237,Sp
37.25,-116.75,10.8655,0.441103,0.133087,0.0562837,Ps,11.0788,0.215953,0.0503861,0.00356856,Sp
37.5,-116.75,10.3989,0.372343,0.127906,0.0615074,Ps,11.3865,0.37078,0.0474301,0.00570976,Sp
37.75,-116.75,10.1498,0.372211,0.136316,0.0625128,Ps,12.4967,0.717355,0.0469605,0.00767174,Sp
38,-116.75,10.0175,0.316185,0.157077,0.0698016,Ps,12.9012,1.00196,0.0478215,0.00915306,Sp
38.25,-116.75,10.0535,0.375173,0.144741,0.0625503,Ps,12.0499,1.5708,0.0407464,0.00573187,Sp
38.5,-116.75,10.2144,0.317509,0.160031,0.0561498,Ps,11.3972,1.32274,0.0409858,0.00513233,Sp
38.75,-116.75,10.2468,0.376245,0.181373,0.054581,Ps,11.7793,1.22955,0.0445596,0.00609312,Sp
39,-116.75,10.2463,0.502307,0.173741,0.052974,Ps,11.8414,0.599507,0.040364,0.00838588,Sp
39.25,-116.75,10.0973,0.501776,0.146059,0.052078,Ps,11.0015,0.538644,0.0370333,0.00433719,Sp
39.5,-116.75,9.93764,0.498906,0.122365,0.0532021,Ps,10.6255,0.381322,0.0402845,0.00504684,Sp
39.75,-116.75,9.92225,0.622306,0.130451,0.0520556,Ps,11.4173,0.859977,0.0357583,0.00552379,Sp
